dataset,classifier,meta_model,threshold,selected_resampling,predicted_delta_for_selection,baseline_macro_f1,selected_macro_f1,oracle_best_macro_f1,selected_improvement_vs_baseline,oracle_improvement_vs_baseline,gap_to_oracle,selected_runtime_seconds,full_evaluation_runtime_seconds,savings_seconds,savings_percent,is_no_resampling,improves_over_baseline,matches_oracle
vowel0,logistic_regression,xgboost,0.015,none,7.337539864238352e-05,0.8552891556541312,0.8552891556541312,0.8552891556541312,0.0,0.0,0.0,0.8367447999999982,2.2967455999999977,1.4600007999999995,63.56824195069759,True,False,True
wisconsin,logistic_regression,xgboost,0.015,none,-0.01529163308441639,0.9677556415824756,0.9677556415824756,0.9680602319491208,0.0,0.00030459036664520767,0.00030459036664520767,0.1122782000000004,1.2072141000000007,1.0949359000000003,90.69939623799951,True,False,False
yeast1,logistic_regression,xgboost,0.015,none,-0.0095964465290308,0.6456136985304575,0.6456136985304575,0.6832967627521116,0.0,0.03768306422165413,0.03768306422165413,0.3021811999999997,2.0565516000000006,1.7543704000000009,85.3064129292939,True,False,False
ecoli-0_vs_1,logistic_regression,xgboost,0.02,none,-0.018157243728637584,0.9798976608187132,0.9798976608187132,0.9849695975951356,0.0,0.00507193677642237,0.00507193677642237,0.1370953999999997,1.0172460999999973,0.8801506999999975,86.52288762768418,True,False,False
glass1,logistic_regression,xgboost,0.02,none,0.00469953753054142,0.5015185021376971,0.5015185021376971,0.61023457900858,0.0,0.10871607687088292,0.10871607687088292,0.1123254,1.0580544999999988,0.9457290999999988,89.38377937998466,True,False,False
haberman,logistic_regression,xgboost,0.02,none,-0.008566283620893955,0.5344040574809805,0.5344040574809805,0.6425233644859814,0.0,0.10811930700500083,0.10811930700500083,0.0950548000000002,0.8455914999999994,0.7505366999999992,88.75878009653594,True,False,False
iris0,logistic_regression,xgboost,0.02,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2810267000000017,1.3112554,1.0302286999999983,78.56811876618379,True,False,True
page-blocks0,logistic_regression,xgboost,0.02,none,0.004834984429180622,0.847852850384496,0.847852850384496,0.847852850384496,0.0,0.0,0.0,0.5377964999999989,9.3963722,8.858575700000001,94.27655175260087,True,False,True
pima,logistic_regression,xgboost,0.02,rus,0.020789895206689835,0.737580065691888,0.7216912081288213,0.737580065691888,-0.015888857563066794,0.0,0.015888857563066794,0.1479898999999997,1.3584931999999998,1.2105033,89.10632014941261,False,False,False
segment0,logistic_regression,xgboost,0.02,none,-0.007420278619974852,0.9946556506999986,0.9946556506999986,0.9946556506999986,0.0,0.0,0.0,0.3763151000000002,5.788029100000001,5.411714000000001,93.49838963318274,True,False,True
shuttle-c0-vs-c4,logistic_regression,xgboost,0.02,none,0.0021873150080423676,0.9978126849919576,0.9978126849919576,0.9978126849919576,0.0,0.0,0.0,0.5004019,3.4081883999999985,2.9077864999999985,85.31765732199545,True,False,True
vehicle2,logistic_regression,xgboost,0.02,none,0.004020693711936474,0.942049967139062,0.942049967139062,0.9518336381687104,0.0,0.009783671029648389,0.009783671029648389,0.3685033000000004,2.9005068000000014,2.532003500000001,87.29520992676176,True,False,False
vowel0,logistic_regression,xgboost,0.02,none,7.337539864238352e-05,0.8552891556541312,0.8552891556541312,0.8552891556541312,0.0,0.0,0.0,0.8367447999999982,2.2967455999999977,1.4600007999999995,63.56824195069759,True,False,True
wisconsin,logistic_regression,xgboost,0.02,none,-0.01529163308441639,0.9677556415824756,0.9677556415824756,0.9680602319491208,0.0,0.00030459036664520767,0.00030459036664520767,0.1122782000000004,1.2072141000000007,1.0949359000000003,90.69939623799951,True,False,False
yeast1,logistic_regression,xgboost,0.02,none,-0.0095964465290308,0.6456136985304575,0.6456136985304575,0.6832967627521116,0.0,0.03768306422165413,0.03768306422165413,0.3021811999999997,2.0565516000000006,1.7543704000000009,85.3064129292939,True,False,False
ecoli-0_vs_1,decision_tree,xgboost,0.0,none,-0.0005213060649111867,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,xgboost,0.0,smote_enn,0.013027320615947247,0.7609506833036244,0.6935513673318552,0.7609506833036244,-0.06739931597176918,0.0,0.06739931597176918,0.1206399000000004,0.7398563999999996,0.6192164999999993,83.69414659385248,False,False,False
haberman,decision_tree,xgboost,0.0,smote_enn,0.0056547438725829124,0.5658193101802125,0.6397058823529411,0.6397058823529411,0.07388657217272865,0.07388657217272865,0.0,0.1094745000000001,0.6776106999999986,0.5681361999999984,83.84404201409447,False,True,True
iris0,decision_tree,xgboost,0.0,none,-0.0004234937659930438,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,xgboost,0.0,adasyn,0.011281425133347622,0.9124443797226672,0.897287077342479,0.9124443797226672,-0.015157302380188198,0.0,0.015157302380188198,1.1676313,7.595065100000003,6.427433800000003,84.62644777067152,False,False,False
pima,decision_tree,xgboost,0.0,none,-0.001198213780298829,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,xgboost,0.0,none,-0.00018411892233416438,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,xgboost,0.0,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,xgboost,0.0,adasyn,0.009112897329032421,0.9507111489807956,0.9460100103020412,0.9507111489807956,-0.004701138678754324,0.0,0.004701138678754324,0.1679624000000004,1.5138356999999996,1.3458732999999992,88.90484614677798,False,False,False
vowel0,decision_tree,xgboost,0.0,none,0.0003636584442574531,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,xgboost,0.0,smote_enn,0.012874040752649196,0.953291215956496,0.9469512065958534,0.953291215956496,-0.006340009360642607,0.0,0.006340009360642607,0.1703713999999996,0.9080225999999996,0.7376512,81.2370969621241,False,False,False
yeast1,decision_tree,xgboost,0.0,smote_enn,0.014985833317041397,0.6783822319268029,0.6692266519486466,0.6783822319268029,-0.009155579978156303,0.0,0.009155579978156303,0.5484498000000002,2.4684808,1.9200309999999998,77.78188916843104,False,False,False
ecoli-0_vs_1,decision_tree,xgboost,0.005,none,-0.0005213060649111867,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,xgboost,0.005,smote_enn,0.013027320615947247,0.7609506833036244,0.6935513673318552,0.7609506833036244,-0.06739931597176918,0.0,0.06739931597176918,0.1206399000000004,0.7398563999999996,0.6192164999999993,83.69414659385248,False,False,False
haberman,decision_tree,xgboost,0.005,smote_enn,0.0056547438725829124,0.5658193101802125,0.6397058823529411,0.6397058823529411,0.07388657217272865,0.07388657217272865,0.0,0.1094745000000001,0.6776106999999986,0.5681361999999984,83.84404201409447,False,True,True
iris0,decision_tree,xgboost,0.005,none,-0.0004234937659930438,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,xgboost,0.005,adasyn,0.011281425133347622,0.9124443797226672,0.897287077342479,0.9124443797226672,-0.015157302380188198,0.0,0.015157302380188198,1.1676313,7.595065100000003,6.427433800000003,84.62644777067152,False,False,False
pima,decision_tree,xgboost,0.005,none,-0.001198213780298829,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,xgboost,0.005,none,-0.00018411892233416438,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,xgboost,0.005,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,xgboost,0.005,adasyn,0.009112897329032421,0.9507111489807956,0.9460100103020412,0.9507111489807956,-0.004701138678754324,0.0,0.004701138678754324,0.1679624000000004,1.5138356999999996,1.3458732999999992,88.90484614677798,False,False,False
vowel0,decision_tree,xgboost,0.005,none,0.0003636584442574531,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,xgboost,0.005,smote_enn,0.012874040752649196,0.953291215956496,0.9469512065958534,0.953291215956496,-0.006340009360642607,0.0,0.006340009360642607,0.1703713999999996,0.9080225999999996,0.7376512,81.2370969621241,False,False,False
yeast1,decision_tree,xgboost,0.005,smote_enn,0.014985833317041397,0.6783822319268029,0.6692266519486466,0.6783822319268029,-0.009155579978156303,0.0,0.009155579978156303,0.5484498000000002,2.4684808,1.9200309999999998,77.78188916843104,False,False,False
ecoli-0_vs_1,decision_tree,xgboost,0.01,none,-0.0005213060649111867,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,xgboost,0.01,smote_enn,0.013027320615947247,0.7609506833036244,0.6935513673318552,0.7609506833036244,-0.06739931597176918,0.0,0.06739931597176918,0.1206399000000004,0.7398563999999996,0.6192164999999993,83.69414659385248,False,False,False
haberman,decision_tree,xgboost,0.01,none,0.005375901702791452,0.5658193101802125,0.5658193101802125,0.6397058823529411,0.0,0.07388657217272865,0.07388657217272865,0.0980717999999996,0.6776106999999986,0.579538899999999,85.52682240702518,True,False,False
iris0,decision_tree,xgboost,0.01,none,-0.0004234937659930438,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,xgboost,0.01,adasyn,0.011281425133347622,0.9124443797226672,0.897287077342479,0.9124443797226672,-0.015157302380188198,0.0,0.015157302380188198,1.1676313,7.595065100000003,6.427433800000003,84.62644777067152,False,False,False
pima,decision_tree,xgboost,0.01,none,-0.001198213780298829,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,xgboost,0.01,none,-0.00018411892233416438,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,xgboost,0.01,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,xgboost,0.01,none,0.0016314499080180012,0.9507111489807956,0.9507111489807956,0.9507111489807956,0.0,0.0,0.0,0.1431218000000003,1.5138356999999996,1.3707138999999993,90.54575077070778,True,False,True
vowel0,decision_tree,xgboost,0.01,none,0.0003636584442574531,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,xgboost,0.01,smote_enn,0.012874040752649196,0.953291215956496,0.9469512065958534,0.953291215956496,-0.006340009360642607,0.0,0.006340009360642607,0.1703713999999996,0.9080225999999996,0.7376512,81.2370969621241,False,False,False
yeast1,decision_tree,xgboost,0.01,smote_enn,0.014985833317041397,0.6783822319268029,0.6692266519486466,0.6783822319268029,-0.009155579978156303,0.0,0.009155579978156303,0.5484498000000002,2.4684808,1.9200309999999998,77.78188916843104,False,False,False
ecoli-0_vs_1,decision_tree,xgboost,0.015,none,-0.0005213060649111867,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,xgboost,0.015,none,-0.0001418430038029328,0.7609506833036244,0.7609506833036244,0.7609506833036244,0.0,0.0,0.0,0.0952776000000001,0.7398563999999996,0.6445787999999996,87.12214964958062,True,False,True
haberman,decision_tree,xgboost,0.015,none,0.005375901702791452,0.5658193101802125,0.5658193101802125,0.6397058823529411,0.0,0.07388657217272865,0.07388657217272865,0.0980717999999996,0.6776106999999986,0.579538899999999,85.52682240702518,True,False,False
iris0,decision_tree,xgboost,0.015,none,-0.0004234937659930438,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,xgboost,0.015,none,-0.001470723538659624,0.9124443797226672,0.9124443797226672,0.9124443797226672,0.0,0.0,0.0,0.5181287999999995,7.595065100000003,7.076936300000003,93.1780861233171,True,False,True
pima,decision_tree,xgboost,0.015,none,-0.001198213780298829,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,xgboost,0.015,none,-0.00018411892233416438,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,xgboost,0.015,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,xgboost,0.015,none,0.0016314499080180012,0.9507111489807956,0.9507111489807956,0.9507111489807956,0.0,0.0,0.0,0.1431218000000003,1.5138356999999996,1.3707138999999993,90.54575077070778,True,False,True
vowel0,decision_tree,xgboost,0.015,none,0.0003636584442574531,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,xgboost,0.015,none,-0.00470997393131245,0.953291215956496,0.953291215956496,0.953291215956496,0.0,0.0,0.0,0.1131557,0.9080225999999996,0.7948668999999996,87.53822867404402,True,False,True
yeast1,decision_tree,xgboost,0.015,none,0.0012780249817296863,0.6783822319268029,0.6783822319268029,0.6783822319268029,0.0,0.0,0.0,0.1223587999999997,2.4684808,2.3461220000000003,95.04315366763234,True,False,True
ecoli-0_vs_1,decision_tree,xgboost,0.02,none,-0.0005213060649111867,0.9702058504875406,0.9702058504875406,0.9899488304093568,0.0,0.019742979921816173,0.019742979921816173,0.1590112999999995,0.7773905000000008,0.6183792000000012,79.54550512258648,True,False,False
glass1,decision_tree,xgboost,0.02,none,-0.0001418430038029328,0.7609506833036244,0.7609506833036244,0.7609506833036244,0.0,0.0,0.0,0.0952776000000001,0.7398563999999996,0.6445787999999996,87.12214964958062,True,False,True
haberman,decision_tree,xgboost,0.02,none,0.005375901702791452,0.5658193101802125,0.5658193101802125,0.6397058823529411,0.0,0.07388657217272865,0.07388657217272865,0.0980717999999996,0.6776106999999986,0.579538899999999,85.52682240702518,True,False,False
iris0,decision_tree,xgboost,0.02,none,-0.0004234937659930438,1.0,1.0,1.0,0.0,0.0,0.0,0.1019786000000024,0.9672043000000058,0.8652257000000034,89.45635374036264,True,False,True
page-blocks0,decision_tree,xgboost,0.02,none,-0.001470723538659624,0.9124443797226672,0.9124443797226672,0.9124443797226672,0.0,0.0,0.0,0.5181287999999995,7.595065100000003,7.076936300000003,93.1780861233171,True,False,True
pima,decision_tree,xgboost,0.02,none,-0.001198213780298829,0.6715751896474788,0.6715751896474788,0.7012961643040045,0.0,0.02972097465652579,0.02972097465652579,0.1650589,1.4682680999999986,1.3032091999999986,88.75825879483453,True,False,False
segment0,decision_tree,xgboost,0.02,none,-0.00018411892233416438,0.9849535772068706,0.9849535772068706,0.989338507021434,0.0,0.004384929814563399,0.004384929814563399,0.3328682,5.426655400000001,5.093787200000001,93.866052375465,True,False,False
shuttle-c0-vs-c4,decision_tree,xgboost,0.02,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.2338208999999995,2.1616400000000002,1.9278191000000007,89.1831711108233,True,False,True
vehicle2,decision_tree,xgboost,0.02,none,0.0016314499080180012,0.9507111489807956,0.9507111489807956,0.9507111489807956,0.0,0.0,0.0,0.1431218000000003,1.5138356999999996,1.3707138999999993,90.54575077070778,True,False,True
vowel0,decision_tree,xgboost,0.02,none,0.0003636584442574531,0.8512122885397319,0.8512122885397319,0.8828029071650012,0.0,0.03159061862526935,0.03159061862526935,0.0795946,1.0065831999999975,0.9269885999999975,92.09259602186883,True,False,False
wisconsin,decision_tree,xgboost,0.02,none,-0.00470997393131245,0.953291215956496,0.953291215956496,0.953291215956496,0.0,0.0,0.0,0.1131557,0.9080225999999996,0.7948668999999996,87.53822867404402,True,False,True
yeast1,decision_tree,xgboost,0.02,none,0.0012780249817296863,0.6783822319268029,0.6783822319268029,0.6783822319268029,0.0,0.0,0.0,0.1223587999999997,2.4684808,2.3461220000000003,95.04315366763234,True,False,True
ecoli-0_vs_1,random_forest,xgboost,0.0,adasyn,0.0033064382150768123,0.9899488304093568,0.975099037917374,0.9899488304093568,-0.014849792491982816,0.0,0.014849792491982816,3.3811057000000027,24.150073400000004,20.7689677,85.99960487076615,False,False,False
glass1,random_forest,xgboost,0.0,none,-0.0018335558706894517,0.8335967090576166,0.8335967090576166,0.8572169916228037,0.0,0.023620282565187112,0.023620282565187112,3.2704950000000004,28.071075199999996,24.800580199999995,88.34923501612079,True,False,False
haberman,random_forest,xgboost,0.0,smote,0.004103801678866148,0.529559748427673,0.5490765861921748,0.655656819221685,0.01951683776450186,0.126097070794012,0.10658023302951014,4.027326799999999,25.6776669,21.6503401,84.31583828980975,False,True,False
iris0,random_forest,xgboost,0.0,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.362116699999998,23.793170899999996,19.4310542,81.66651801757118,True,False,True
page-blocks0,random_forest,xgboost,0.0,smote_tomek,0.01333673484623421,0.9345174973488866,0.9258422617863128,0.9345174973488866,-0.008675235562573769,0.0,0.008675235562573769,7.165259599999999,38.514595,31.3493354,81.3959887154467,False,False,False
pima,random_forest,xgboost,0.0,smote,0.0038872358854860067,0.7354267425456938,0.7342173327019053,0.7431733533861193,-0.0012094098437885892,0.007746610840425494,0.008956020684214083,5.3624829,29.841652900000007,24.479170000000007,82.03020818595475,False,False,False
segment0,random_forest,xgboost,0.0,none,0.002147246850654594,0.9946556506999986,0.9946556506999986,0.9964641357967948,0.0,0.0018084850967962085,0.0018084850967962085,3.2022751000000014,33.744479600000005,30.542204500000004,90.51022526363097,True,False,False
shuttle-c0-vs-c4,random_forest,xgboost,0.0,none,-0.0008222617325371884,1.0,1.0,1.0,0.0,0.0,0.0,3.1392646999999982,23.252858400000004,20.113593700000006,86.49944602079546,True,False,True
vehicle2,random_forest,xgboost,0.0,none,-0.006228040903806797,0.9860331250103184,0.9860331250103184,0.9860331250103184,0.0,0.0,0.0,3.948806399999999,26.958349599999995,23.009543199999996,85.35219529907721,True,False,True
vowel0,random_forest,xgboost,0.0,adasyn,0.0016395660350100316,0.9125866035090584,0.8618523657405914,0.9125866035090584,-0.05073423776846697,0.0,0.05073423776846697,2.7080026000000004,18.800692899999998,16.092690299999997,85.59626172075816,False,False,False
wisconsin,random_forest,xgboost,0.0,adasyn,0.002198995091021061,0.9695724860430164,0.9664322407760628,0.9760671661141908,-0.0031402452669535563,0.006494680071174375,0.009634925338127931,3.0693589999999986,30.321272399999998,27.2519134,89.87720911078917,False,False,False
yeast1,random_forest,xgboost,0.0,smote_enn,0.008743386715650558,0.7063534771707733,0.692720050732675,0.7315821634877828,-0.013633426438098395,0.025228686317009474,0.03886211275510787,3.790132399999997,29.201667399999995,25.411534999999997,87.02083566639075,False,False,False
ecoli-0_vs_1,random_forest,xgboost,0.005,none,0.00012252148007962926,0.9899488304093568,0.9899488304093568,0.9899488304093568,0.0,0.0,0.0,3.915239399999999,24.150073400000004,20.234834000000006,83.78787784553899,True,False,True
glass1,random_forest,xgboost,0.005,none,-0.0018335558706894517,0.8335967090576166,0.8335967090576166,0.8572169916228037,0.0,0.023620282565187112,0.023620282565187112,3.2704950000000004,28.071075199999996,24.800580199999995,88.34923501612079,True,False,False
haberman,random_forest,xgboost,0.005,none,0.0013854600256308913,0.529559748427673,0.529559748427673,0.655656819221685,0.0,0.126097070794012,0.126097070794012,3.2899539000000004,25.6776669,22.387712999999998,87.18748898483452,True,False,False
iris0,random_forest,xgboost,0.005,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.362116699999998,23.793170899999996,19.4310542,81.66651801757118,True,False,True
page-blocks0,random_forest,xgboost,0.005,smote_tomek,0.01333673484623421,0.9345174973488866,0.9258422617863128,0.9345174973488866,-0.008675235562573769,0.0,0.008675235562573769,7.165259599999999,38.514595,31.3493354,81.3959887154467,False,False,False
pima,random_forest,xgboost,0.005,none,-0.0004901736392639577,0.7354267425456938,0.7354267425456938,0.7431733533861193,0.0,0.007746610840425494,0.007746610840425494,3.5931651,29.841652900000007,26.248487800000007,87.95922896080599,True,False,False
segment0,random_forest,xgboost,0.005,none,0.002147246850654594,0.9946556506999986,0.9946556506999986,0.9964641357967948,0.0,0.0018084850967962085,0.0018084850967962085,3.2022751000000014,33.744479600000005,30.542204500000004,90.51022526363097,True,False,False
shuttle-c0-vs-c4,random_forest,xgboost,0.005,none,-0.0008222617325371884,1.0,1.0,1.0,0.0,0.0,0.0,3.1392646999999982,23.252858400000004,20.113593700000006,86.49944602079546,True,False,True
vehicle2,random_forest,xgboost,0.005,none,-0.006228040903806797,0.9860331250103184,0.9860331250103184,0.9860331250103184,0.0,0.0,0.0,3.948806399999999,26.958349599999995,23.009543199999996,85.35219529907721,True,False,True
vowel0,random_forest,xgboost,0.005,none,-2.5097324396372578e-05,0.9125866035090584,0.9125866035090584,0.9125866035090584,0.0,0.0,0.0,2.5871901999999984,18.800692899999998,16.2135027,86.2388571859498,True,False,True
wisconsin,random_forest,xgboost,0.005,none,-0.0037979413755238056,0.9695724860430164,0.9695724860430164,0.9760671661141908,0.0,0.006494680071174375,0.006494680071174375,3.4410302999999995,30.321272399999998,26.880242099999997,88.6514317255367,True,False,False
yeast1,random_forest,xgboost,0.005,smote_enn,0.008743386715650558,0.7063534771707733,0.692720050732675,0.7315821634877828,-0.013633426438098395,0.025228686317009474,0.03886211275510787,3.790132399999997,29.201667399999995,25.411534999999997,87.02083566639075,False,False,False
ecoli-0_vs_1,random_forest,xgboost,0.01,none,0.00012252148007962926,0.9899488304093568,0.9899488304093568,0.9899488304093568,0.0,0.0,0.0,3.915239399999999,24.150073400000004,20.234834000000006,83.78787784553899,True,False,True
glass1,random_forest,xgboost,0.01,none,-0.0018335558706894517,0.8335967090576166,0.8335967090576166,0.8572169916228037,0.0,0.023620282565187112,0.023620282565187112,3.2704950000000004,28.071075199999996,24.800580199999995,88.34923501612079,True,False,False
haberman,random_forest,xgboost,0.01,none,0.0013854600256308913,0.529559748427673,0.529559748427673,0.655656819221685,0.0,0.126097070794012,0.126097070794012,3.2899539000000004,25.6776669,22.387712999999998,87.18748898483452,True,False,False
iris0,random_forest,xgboost,0.01,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.362116699999998,23.793170899999996,19.4310542,81.66651801757118,True,False,True
page-blocks0,random_forest,xgboost,0.01,smote_tomek,0.01333673484623421,0.9345174973488866,0.9258422617863128,0.9345174973488866,-0.008675235562573769,0.0,0.008675235562573769,7.165259599999999,38.514595,31.3493354,81.3959887154467,False,False,False
pima,random_forest,xgboost,0.01,none,-0.0004901736392639577,0.7354267425456938,0.7354267425456938,0.7431733533861193,0.0,0.007746610840425494,0.007746610840425494,3.5931651,29.841652900000007,26.248487800000007,87.95922896080599,True,False,False
segment0,random_forest,xgboost,0.01,none,0.002147246850654594,0.9946556506999986,0.9946556506999986,0.9964641357967948,0.0,0.0018084850967962085,0.0018084850967962085,3.2022751000000014,33.744479600000005,30.542204500000004,90.51022526363097,True,False,False
shuttle-c0-vs-c4,random_forest,xgboost,0.01,none,-0.0008222617325371884,1.0,1.0,1.0,0.0,0.0,0.0,3.1392646999999982,23.252858400000004,20.113593700000006,86.49944602079546,True,False,True
vehicle2,random_forest,xgboost,0.01,none,-0.006228040903806797,0.9860331250103184,0.9860331250103184,0.9860331250103184,0.0,0.0,0.0,3.948806399999999,26.958349599999995,23.009543199999996,85.35219529907721,True,False,True
vowel0,random_forest,xgboost,0.01,none,-2.5097324396372578e-05,0.9125866035090584,0.9125866035090584,0.9125866035090584,0.0,0.0,0.0,2.5871901999999984,18.800692899999998,16.2135027,86.2388571859498,True,False,True
wisconsin,random_forest,xgboost,0.01,none,-0.0037979413755238056,0.9695724860430164,0.9695724860430164,0.9760671661141908,0.0,0.006494680071174375,0.006494680071174375,3.4410302999999995,30.321272399999998,26.880242099999997,88.6514317255367,True,False,False
yeast1,random_forest,xgboost,0.01,none,-0.0031235304195433855,0.7063534771707733,0.7063534771707733,0.7315821634877828,0.0,0.025228686317009474,0.025228686317009474,3.9407538,29.201667399999995,25.260913599999995,86.5050384074986,True,False,False
ecoli-0_vs_1,random_forest,xgboost,0.015,none,0.00012252148007962926,0.9899488304093568,0.9899488304093568,0.9899488304093568,0.0,0.0,0.0,3.915239399999999,24.150073400000004,20.234834000000006,83.78787784553899,True,False,True
glass1,random_forest,xgboost,0.015,none,-0.0018335558706894517,0.8335967090576166,0.8335967090576166,0.8572169916228037,0.0,0.023620282565187112,0.023620282565187112,3.2704950000000004,28.071075199999996,24.800580199999995,88.34923501612079,True,False,False
haberman,random_forest,xgboost,0.015,none,0.0013854600256308913,0.529559748427673,0.529559748427673,0.655656819221685,0.0,0.126097070794012,0.126097070794012,3.2899539000000004,25.6776669,22.387712999999998,87.18748898483452,True,False,False
iris0,random_forest,xgboost,0.015,none,0.0,1.0,1.0,1.0,0.0,0.0,0.0,4.362116699999998,23.793170899999996,19.4310542,81.66651801757118,True,False,True
page-blocks0,random_forest,xgboost,0.015,none,0.0002171287342206396,0.9345174973488866,0.9345174973488866,0.9345174973488866,0.0,0.0,0.0,4.474763799999998,38.514595,34.0398312,88.38164129727964,True,False,True
pima,random_forest,xgboost,0.015,none,-0.0004901736392639577,0.7354267425456938,0.7354267425456938,0.7431733533861193,0.0,0.007746610840425494,0.007746610840425494,3.5931651,29.841652900000007,26.248487800000007,87.95922896080599,True,False,False
segment0,random_forest,xgboost,0.015,none,0.002147246850654594,0.9946556506999986,0.9946556506999986,0.9964641357967948,0.0,0.0018084850967962085,0.0018084850967962085,3.2022751000000014,33.744479600000005,30.542204500000004,90.51022526363097,True,False,False
shuttle-c0-vs-c4,random_forest,xgboost,0.015,none,-0.0008222617325371884,1.0,1.0,1.0,0.0,0.0,0.0,3.1392646999999982,23.252858400000004,20.113593700000006,86.49944602079546,True,False,True
vehicle2,random_forest,xgboost,0.015,none,-0.006228040903806797,0.9860331250103184,0.9860331250103184,0.9860331250103184,0.0,0.0,0.0,3.948806399999999,26.958349599999995,23.009543199999996,85.35219529907721,True,False,True
